age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(41, 60)",female,asian/pacific islander/asian-american,Non-Vegetarian,soa -- writing,1.0,0.2,1.0,1.0,0.6,0.8,0.2,1.0,0.2,0.2,1.0,Yes,Occasionally,Rochdale Park
"(41, 60)",female,asian/pacific islander/asian-american,Vegetarian,soa -- writing,1.0,0.2,1.0,1.0,0.6,0.8,0.2,1.0,0.2,0.2,1.0,No,No,Douglas Park
"(41, 60)",female,asian/pacific islander/asian-american,Non-Vegetarian,soa -- writing,1.0,0.2,1.0,1.0,0.6,0.8,0.2,1.0,0.2,0.2,1.0,No,Occasionally,Premier Place
"(41, 60)",female,asian/pacific islander/asian-american,Non-Vegetarian,soa -- writing,1.0,0.2,1.0,1.0,0.6,0.8,0.2,1.0,0.2,0.2,1.0,Yes,No,Parkridge
"(41, 60)",female,asian/pacific islander/asian-american,Non-Vegetarian,soa -- writing,1.0,0.2,1.0,1.0,0.6,0.8,0.2,1.0,0.2,0.2,1.0,Yes,No,Westridge
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,business,0.9,0.6,1.0,0.2,1.0,0.875,0.75,0.9,0.75,0.9,0.8,Sometimes,Occasionally,Pasqua Place
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,business,0.9,0.6,1.0,0.2,1.0,0.875,0.75,0.9,0.75,0.9,0.8,No,No,Uplands
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,business,0.9,0.6,1.0,0.2,1.0,0.875,0.75,0.9,0.75,0.9,0.8,Sometimes,No,Crescents
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,business,0.9,0.6,1.0,0.2,1.0,0.875,0.75,0.9,0.75,0.9,0.8,No,Yes,Washington Park
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,business,0.9,0.6,1.0,0.2,1.0,0.875,0.75,0.9,0.75,0.9,0.8,No,No,McCarthy Park
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,business,0.9,0.6,1.0,0.2,1.0,0.875,0.75,0.9,0.75,0.9,0.8,Sometimes,No,Gardiner Heights
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,finance,0.8,0.2,0.9,1.0,1.0,0.75,0.75,0.2,0.2,0.2,1.0,Sometimes,Yes,Eastgate
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,finance,0.8,0.2,0.9,1.0,1.0,0.75,0.75,0.2,0.2,0.2,1.0,Yes,Yes,Churchill Place
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,finance,0.8,0.2,0.9,1.0,1.0,0.75,0.75,0.2,0.2,0.2,1.0,No,Occasionally,Belvedere
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,finance,0.8,0.2,0.9,1.0,1.0,0.75,0.75,0.2,0.2,0.2,1.0,Sometimes,Yes,Douglas Place
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,finance,0.8,0.2,0.9,1.0,1.0,0.75,0.75,0.2,0.2,0.2,1.0,Sometimes,Occasionally,Normanview
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,finance,0.8,0.2,0.9,1.0,1.0,0.75,0.75,0.2,0.2,0.2,1.0,No,Yes,North Annex
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,history,0.9,0.2,1.0,1.0,0.9,1.0,0.875,1.0,1.0,0.9,1.0,Sometimes,Yes,Normandy Heights
"(31, 35)",male,european/caucasian-american,Vegetarian,history,0.9,0.2,1.0,1.0,0.9,1.0,0.875,1.0,1.0,0.9,1.0,Yes,Occasionally,Connaught Park
"(31, 35)",male,european/caucasian-american,Vegetarian,history,0.9,0.2,1.0,1.0,0.9,1.0,0.875,1.0,1.0,0.9,1.0,Sometimes,Occasionally,Wascana View
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,history,0.9,0.2,1.0,1.0,0.9,1.0,0.875,1.0,1.0,0.9,1.0,No,Yes,Sherwood Estates
"(31, 35)",male,european/caucasian-american,Vegetarian,history,0.9,0.2,1.0,1.0,0.9,1.0,0.875,1.0,1.0,0.9,1.0,Yes,No,Lakeview
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,history,0.9,0.2,1.0,1.0,0.9,1.0,0.875,1.0,1.0,0.9,1.0,Yes,Yes,Walsh Acres
"(26, 30)",male,other,Non-Vegetarian,biomedical informatics,0.4,1.0,0.9,0.75,0.75,0.4,0.75,0.9,0.9,0.9,0.4,Yes,Occasionally,Washington Park
"(26, 30)",male,other,Vegetarian,biomedical informatics,0.4,1.0,0.9,0.75,0.75,0.4,0.75,0.9,0.9,0.9,0.4,No,Occasionally,Tuxedo Park
"(26, 30)",male,other,Vegetarian,biomedical informatics,0.4,1.0,0.9,0.75,0.75,0.4,0.75,0.9,0.9,0.9,0.4,Sometimes,Yes,Rosemont South
"(26, 30)",male,other,Non-Vegetarian,biomedical informatics,0.4,1.0,0.9,0.75,0.75,0.4,0.75,0.9,0.9,0.9,0.4,Sometimes,Occasionally,Wascana Crescents
"(26, 30)",male,other,Non-Vegetarian,biomedical informatics,0.4,1.0,0.9,0.75,0.75,0.4,0.75,0.9,0.9,0.9,0.4,Yes,Occasionally,Glen Elm Park South
"(26, 30)",male,other,Non-Vegetarian,biomedical informatics,0.4,1.0,0.9,0.75,0.75,0.4,0.75,0.9,0.9,0.9,0.4,No,No,Gardiner Heights
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engineering,0.6,0.4,0.4,0.9,0.875,1.0,0.875,0.2,1.0,1.0,1.0,Yes,Yes,Washington Park
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engineering,0.6,0.4,0.4,0.9,0.875,1.0,0.875,0.2,1.0,1.0,1.0,Sometimes,No,Arcola Sub
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engineering,0.6,0.4,0.4,0.9,0.875,1.0,0.875,0.2,1.0,1.0,1.0,Yes,Occasionally,Hillsdale
"(31, 35)",male,asian/pacific islander/asian-american,Vegetarian,electrical engineering,0.6,0.4,0.4,0.9,0.875,1.0,0.875,0.2,1.0,1.0,1.0,No,No,Varsity Park
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engineering,0.6,0.4,0.4,0.9,0.875,1.0,0.875,0.2,1.0,1.0,1.0,No,Occasionally,Eastern Annex
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engineering,0.6,0.4,0.4,0.9,0.875,1.0,0.875,0.2,1.0,1.0,1.0,No,Yes,Maple Ridge
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,physics,1.0,1.0,1.0,0.875,0.8,0.8,0.8,0.6,0.875,1.0,0.4,Yes,No,Eastern Annex
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,physics,1.0,1.0,1.0,0.875,0.8,0.8,0.8,0.6,0.875,1.0,0.4,No,Occasionally,Belvedere
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,physics,1.0,1.0,1.0,0.875,0.8,0.8,0.8,0.6,0.875,1.0,0.4,No,Occasionally,Lakeridge
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,physics,1.0,1.0,1.0,0.875,0.8,0.8,0.8,0.6,0.875,1.0,0.4,No,No,Grand Trunk Annex
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,physics,1.0,1.0,1.0,0.875,0.8,0.8,0.8,0.6,0.875,1.0,0.4,No,Yes,CPR Annex
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,physics,1.0,1.0,1.0,0.875,0.8,0.8,0.8,0.6,0.875,1.0,0.4,No,No,Kensington Greens
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba,0.6,1.0,0.875,0.875,0.875,0.8,0.9,1.0,0.75,1.0,1.0,Sometimes,Occasionally,Gardiner Heights
"(31, 35)",male,asian/pacific islander/asian-american,Vegetarian,mba,0.6,1.0,0.875,0.875,0.875,0.8,0.9,1.0,0.75,1.0,1.0,Sometimes,No,Industrial Ross
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba,0.6,1.0,0.875,0.875,0.875,0.8,0.9,1.0,0.75,1.0,1.0,Yes,No,University Park East
"(31, 35)",male,asian/pacific islander/asian-american,Vegetarian,mba,0.6,1.0,0.875,0.875,0.875,0.8,0.9,1.0,0.75,1.0,1.0,No,Yes,North Annex
"(31, 35)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba,0.6,1.0,0.875,0.875,0.875,0.8,0.9,1.0,0.75,1.0,1.0,No,No,Lakeridge
"(31, 35)",male,asian/pacific islander/asian-american,Vegetarian,mba,0.6,1.0,0.875,0.875,0.875,0.8,0.9,1.0,0.75,1.0,1.0,No,Occasionally,Washington Park
"(21, 25)",male,european/caucasian-american,Vegetarian,art history,0.9,0.2,0.6,1.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,No,Occasionally,City View
"(21, 25)",male,european/caucasian-american,Vegetarian,art history,0.9,0.2,0.6,1.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,Yes,Yes,Lakeview Centre
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,art history,0.9,0.2,0.6,1.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,Sometimes,Yes,River Heights
"(21, 25)",male,european/caucasian-american,Vegetarian,art history,0.9,0.2,0.6,1.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,Sometimes,Occasionally,North Regina
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,art history,0.9,0.2,0.6,1.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,No,No,Tuxedo Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,art history,0.9,0.2,0.6,1.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,Sometimes,Occasionally,Lakeview
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,No,Lakeview South
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Yes,No,Lewvan Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Yes,Yes,Lakewood
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Yes,Yes,Washington Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,Yes,Lakesidge Gardens
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,Yes,Churchill Place
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,No,Richmond Place
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,Occasionally,Whitmore Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,No,Garden Ridge
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Sometimes,No,Regent Park
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Sometimes,Yes,Regent Park
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Yes,Yes,Grand Trunk Annex
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Sometimes,No,River Bend
"(21, 25)",female,european/caucasian-american,Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,No,Yes,Fairways West
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,working,1.0,0.6,1.0,1.0,0.875,1.0,0.4,0.8,0.9,0.8,1.0,Sometimes,Yes,Westhill
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,No,Yes,Glen Elm Park South
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Yes,Occasionally,Arnhem Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,No,Yes,Rosemont North
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,No,Yes,Normandy Heights
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Sometimes,Yes,Industrial Ross
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Sometimes,Yes,Wascana Addition
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Yes,Yes,Glen Elm Park
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Sometimes,Yes,Glencairn
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,No,Occasionally,Lakeridge
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Yes,Occasionally,Lakeview Centre
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,No,No,Grand Trunk Annex
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Sometimes,Occasionally,Woodland Grove
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,No,Yes,Industrial Ross
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Sometimes,Yes,North Regina
"(21, 25)",female,european/caucasian-american,Vegetarian,consulting,0.9,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.8,Sometimes,No,Richmond Place
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Sometimes,No,Wascana Crescents
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Yes,Yes,Creekside
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Sometimes,Occasionally,Lakewood
"(21, 25)",female,other,Non-Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Yes,No,University Park
"(21, 25)",female,other,Non-Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,No,Occasionally,Highland Park
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,No,No,Parkridge
"(21, 25)",female,other,Non-Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Sometimes,Occasionally,Dieppe Place
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,No,Yes,Glen Elm Park South
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Yes,Yes,North Annex
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Yes,Yes,Garden Ridge
"(21, 25)",female,other,Non-Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Sometimes,Occasionally,Windsor Park
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,Sometimes,Occasionally,Connaught Park
"(21, 25)",female,other,Non-Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,No,Yes,Westhill
"(21, 25)",female,other,Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,No,Yes,Churchill Place
"(21, 25)",female,other,Non-Vegetarian,human rights: middle east,1.0,0.4,0.875,0.9,0.9,0.875,0.75,1.0,0.875,1.0,0.4,No,Yes,Rosemont North
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,No,Occasionally,Lakesidge Gardens
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,No,McCarthy Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,Yes,Parkridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,Occasionally,Hillsdale
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Yes,No,Glencairn Village
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,No,Lakeview South
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,No,No,Walsh Acres
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Yes,No,Westhill
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Yes,No,Balbrigan Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,No,Yes,Westridge
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,Occasionally,Mount Pleasant
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,No,No,Old 33
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,Yes,Harbour Landing
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Yes,No,Transcona
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,human rights,0.875,0.6,0.875,1.0,0.875,0.9,0.8,0.6,0.875,1.0,1.0,Sometimes,Occasionally,River Bend
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Occasionally,Whitmore Park
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Occasionally,Lakesidge Gardens
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Yes,Lakewood
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Yes,Rosemont South
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Yes,Occasionally,McCarthy Park
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Sometimes,No,Garden Ridge
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Sometimes,Yes,Wascana View
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Occasionally,Windsor Park
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Occasionally,Hillsdale
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Sometimes,Occasionally,Dominion Heights
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Yes,Occasionally,Connaught Park
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Yes,No,Dewdney Place
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Occasionally,Eastgate
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,No,Occasionally,McCarthy Park
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,1.0,0.2,1.0,0.75,1.0,1.0,0.6,0.4,0.2,0.2,1.0,Yes,Occasionally,Premier Place
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Sometimes,No,Glen Elm Park
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Sometimes,Occasionally,Sherwood Estates
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Yes,No,River Heights
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Sometimes,Yes,Harbour Landing
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,No,Occasionally,Kensington Greens
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Yes,Occasionally,Rothwell Place
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Yes,Occasionally,Rochdale Park
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Sometimes,Yes,University Park
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,No,No,Glen Elm Park South
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,No,No,Connaught Park
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,No,No,Eastern Annex
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Sometimes,Yes,Dewdney Place
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,No,No,Grand Trunk Annex
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Yes,Yes,Industrial Ross
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,medicine,0.875,0.4,1.0,0.75,1.0,1.0,0.9,1.0,0.75,0.6,0.8,Yes,Occasionally,Belvedere
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,urban planning,1.0,0.2,0.9,1.0,1.0,0.2,0.875,0.9,0.875,1.0,0.6,Yes,No,Lakeridge
"(21, 25)",female,latino/hispanic american,Vegetarian,urban planning,1.0,0.2,0.9,1.0,1.0,0.2,0.875,0.9,0.875,1.0,0.6,Sometimes,Yes,Woodland Grove
"(21, 25)",female,latino/hispanic american,Vegetarian,urban planning,1.0,0.2,0.9,1.0,1.0,0.2,0.875,0.9,0.875,1.0,0.6,Yes,Occasionally,City View
"(21, 25)",female,latino/hispanic american,Vegetarian,urban planning,1.0,0.2,0.9,1.0,1.0,0.2,0.875,0.9,0.875,1.0,0.6,Sometimes,No,South Lakeview see Lakeview South
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,urban planning,1.0,0.2,0.9,1.0,1.0,0.2,0.875,0.9,0.875,1.0,0.6,Yes,Occasionally,Sherwood Estates
"(21, 25)",female,latino/hispanic american,Vegetarian,urban planning,1.0,0.2,0.9,1.0,1.0,0.2,0.875,0.9,0.875,1.0,0.6,Sometimes,Occasionally,Kensington Greens
