age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,Occasionally,Garden Ridge
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,No,Balbrigan Place
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,Occasionally,Belvedere
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,No,Parkridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,No,Highland Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Occasionally,Sherwood Estates
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Occasionally,Wascana Crescents
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Yes,CPR Annex
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Yes,Sherwood Estates
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,No,CPR Annex
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Occasionally,Lakewood
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Occasionally,Creekside
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Yes,Dewdney Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,No,City View
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Yes,Parkridge
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,No,Albert Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Yes,Uplands
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Yes,Regent Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Occasionally,Sherwood Estates
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Yes,Riverside
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,No,CPR Annex
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Yes,Regent Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Occasionally,Creekside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,No,Harbour Landing
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Yes,Regent Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Yes,Harbour Landing
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Yes,Garden Ridge
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Yes,Belvedere
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,No,Arcola Sub
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,No,Garden Ridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,No,Regent Park
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,Yes,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Occasionally,Uplands
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,No,Belvedere
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,No,Creekside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Occasionally,Riverside
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Occasionally,Harbour Landing
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,Occasionally,Riverside
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,Occasionally,Westhill
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Occasionally,Riverside
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Garden Ridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,No,Grand Trunk Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,City View
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,Yes,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,Yes,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,Yes,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Occasionally,City View
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,Yes,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,No,Arcola Sub
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Yes,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Occasionally,Creekside
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Occasionally,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Occasionally,Regent Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,Occasionally,Lakewood
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,No,Westhill
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,No,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,Yes,Regent Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,No,Creekside
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,Yes,Dewdney Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,Yes,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,No,CPR Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,No,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,No,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,Yes,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,Occasionally,Regent Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,No,Regent Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,Occasionally,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,No,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Yes,No,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Yes,Yes,Arcola Sub
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,Yes,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,No,Harbour Landing
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,No,Creekside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,Yes,Grand Trunk Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,No,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,Occasionally,Westhill
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,Occasionally,Westhill
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,No,CPR Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,No,Yes,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Yes,Occasionally,Wascana Crescents
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Sometimes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,No,No,Regent Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.875,0.2,0.875,0.875,0.875,0.2,1.0,0.75,0.875,0.875,0.7,Yes,No,Lakewood
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,No,Occasionally,Arcola Sub
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Yes,Yes,Sherwood Estates
"(31, 35)",male,european/caucasian-american,Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Yes,No,Parkridge
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Sometimes,Yes,Sherwood Estates
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,No,Yes,Riverside
"(31, 35)",male,european/caucasian-american,Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Sometimes,Yes,Regent Park
"(31, 35)",male,european/caucasian-american,Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Yes,Occasionally,Belvedere
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Sometimes,No,Uplands
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Sometimes,No,Dewdney Place
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,No,No,Regent Park
"(31, 35)",male,european/caucasian-american,Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,No,Yes,CPR Annex
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Sometimes,Yes,Riverside
"(31, 35)",male,european/caucasian-american,Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Yes,Yes,Sherwood Estates
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Yes,Occasionally,Highland Park
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,No,Yes,Creekside
"(31, 35)",male,european/caucasian-american,Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Yes,No,Sherwood Estates
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,business,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,Sometimes,Yes,Belvedere
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Yes,Yes,Balbrigan Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,No,Occasionally,Belvedere
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,Occasionally,Belvedere
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,Occasionally,CPR Annex
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,No,Occasionally,Lakewood
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Yes,Yes,Riverside
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,No,No,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,Occasionally,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,No,City View
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,Yes,Arcola Sub
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,Yes,Westhill
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,No,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,No,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,No,Yes,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,No,No,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,Sometimes,Yes,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mathematics,0.6,0.875,0.9,0.8,1.0,0.6,0.8,0.9,0.75,1.0,1.0,No,Occasionally,Albert Park
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Yes,Occasionally,Arcola Sub
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,No,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,No,Garden Ridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Yes,Yes,City View
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,Occasionally,CPR Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,Yes,Arcola Sub
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Yes,Occasionally,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,Occasionally,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,No,Occasionally,Arcola Sub
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,Yes,Parkridge
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Yes,No,Creekside
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Yes,Yes,Garden Ridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,No,Occasionally,Albert Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Sometimes,Yes,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,Yes,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.6,0.875,0.75,1.0,0.75,0.6,1.0,0.6,0.9,0.6,No,No,Highland Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,Yes,No,Creekside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,No,No,Parkridge
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,Yes,Yes,CPR Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,No,No,Harbour Landing
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,Yes,Occasionally,Highland Park
"(21, 25)",male,european/caucasian-american,Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,Yes,Yes,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,No,Occasionally,City View
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,financial engineering,1.0,0.875,1.0,1.0,1.0,0.8,0.9,0.9,1.0,1.0,0.8,No,Occasionally,Riverside
